rowid,id,code,name,address,contact,phone
7151,7151,110100752101,亚太（集团）会计师事务所（特殊普通合伙）大连分所,辽宁省大连市中山区上海路51号宏孚大厦18层九单元,张毅,0411-82829399-8033
7152,7152,110100753101,亚太（集团）会计师事务所（特殊普通合伙）上海分所,上海市杨浦区淞沪路98号平盛大厦1801,宋凯利,15317678368
7153,7153,110100753201,亚太（集团）会计师事务所（特殊普通合伙）江苏分所,南京市鼓楼区铁路北街128号科技园B座14楼,郭玉峰,52337707
7154,7154,110100753301,亚太（集团）会计师事务所（特殊普通合伙）杭州分所,杭州市西湖区中天MCC 2号楼712室,方小珍,0571-87208233
7155,7155,110100753302,亚太（集团）会计师事务所（特殊普通合伙）浙江分所,浙江省宁波市鄞州区首南街道泰荟巷99号1722室,马瑞芳,15716425639
7156,7156,110004076201,北京中瑞诚会计师事务所有限公司甘肃分所,甘肃省兰州市张掖路1号保利大厦A座706室,张自霞,0931-8479602
7157,7157,110004076301,北京中瑞诚会计师事务所有限公司青海分所,青海生物园区科技产业园纬二路18号,吴顺祥,13099783340
7158,7158,110004076401,北京中瑞诚会计师事务所有限公司宁夏分所,银川市凤凰北街领秀一居11号楼2单元601室,雷建孝,0951-5131868
7159,7159,110004076501,北京中瑞诚会计师事务所有限公司喀什分所,喀什市解放南路50号天悦龙庭酒店10楼,叶金玲,0998-2301560
7160,7160,110004076502,北京中瑞诚会计师事务所有限公司新疆分所,新疆乌鲁木齐市沙依巴克区159号昆仑小区南楼2单元502室,隋军梅,0991-4855048
7161,7161,110004124701,北京中永千福田会计师事务所有限公司深圳分所,深圳市福田区福田街道世界贸易广场A座1508,龚显丰,13910072043 办0755-83636309
7162,7162,110004401501,北京兴原会计师事务所有限责任公司内蒙古分公司,呼和浩特市公园西路塞宝大厦六楼,杨爱琴,13604717670
7163,7163,110004401502,北京兴原会计师事务所有限责任公司包头分公司,内蒙古包头市稀土高新区总部经济园1-D908,冯莉英,0472-6167093、18004723085
7164,7164,110100322101,华普天健会计师事务所（特殊普通合伙）辽宁分所,沈阳市沈河区北站一路43号1401室,赵娜,024-22533797
7165,7165,110100323101,华普天健会计师事务所（特殊普通合伙）上海分所,上海市浦东新区张杨路500号华润时代广场16层ABCD单元,陈慧,021-68406125
7166,7166,110100323201,华普天健会计师事务所（特殊普通合伙）苏州分所,苏州工业园区苏州大道东456号新光天地17层1703室,庞博,051283982800
7167,7167,110100323202,华普天健会计师事务所（特殊普通合伙）无锡分所,无锡市梁溪区恒隆广场2706,孙莉,15106176970
7168,7168,110100323301,华普天健会计师事务所（特殊普通合伙）浙江分所,浙江省嘉兴市南湖区中环广场1幢A-501室、A-502室、A-503室、A-504室,甘媛媛,0573-82692083
7169,7169,110100323403,华普天健会计师事务所（特殊普通合伙）安徽分所,合肥市马鞍山南路世纪阳光大厦20层,周胜,0551-62648722
7170,7170,110100323404,华普天健会计师事务所（特殊普通合伙）芜湖分所,芜湖市瑞祥路88号皖江财富广场A1座九层,周胜,13605690011
7171,7171,110004071301,北京中瑞诚会计师事务所有限公司唐山分所,河北省唐山市路北区学院路36号福地大厦710室,孙为宏,13832998909
7172,7172,110004071302,北京中瑞诚会计师事务所有限公司承德分所,承德双桥区桥东路飞机场世纪城三期1-2#办公楼303-04,孟宪丽,13832484575
7173,7173,110004071303,北京中瑞诚会计师事务所有限公司河北分所,石家庄市桥西区槐安西路260号乐橙商贸广场3号楼12层1211室,张建芬,15832121855
7174,7174,110004073101,北京中瑞诚会计师事务所有限公司上海分所,上海市静安区共和新路3088弄祥腾财富广场3号楼506B,邵晖,021-50931567-8001
7175,7175,110004073201,北京中瑞诚会计师事务所有限公司江苏分所,南京市江东中路311号中泰国际广场3幢1704室,邵雪春,58811258
7176,7176,110004073202,北京中瑞诚会计师事务所有限公司扬州分所,仪征市枣林湾生态园（铜山办事处）天地路枣林山庄,梁慧,0514-83423055
7177,7177,110004073301,北京中瑞诚会计师事务所有限公司杭州分所,浙江省杭州市江干区九盛路9号A16幢2楼224室,金瑶,15157385457
7178,7178,110004073702,北京中瑞诚会计师事务所有限公司山东分所,山东省济宁市任城区环城北路19号关帝庙金融街明冉商务楼5楼,倪晓男,0537-2935006、13792373746
7179,7179,110004073703,北京中瑞诚会计师事务所有限公司德州分所,山东省德州市经济技术开发区长河街道办事处三八东路1266号（泰和鑫源国际大厦11层09室）,董培玉,15605349913
7180,7180,110004074401,北京中瑞诚会计师事务所有限公司广东分所,广州开发区科学城科珠路201号G620,何培刚,020-32031536
7181,7181,110004074601,北京中瑞诚会计师事务所有限公司海南分所,海口市龙华区龙华路15号财盛大厦1502,梅贵琴,13701324579
7182,7182,110004075101,北京中瑞诚会计师事务所有限公司四川分所,成都市青羊区西大街84号1栋1单元8层21号,廖邦元,13668136923
7183,7183,110004075301,北京中瑞诚会计师事务所有限公司丽江分所,云南省丽江市古城区祥和丽城丽江城市旅游文化综合体（祥和商业广场）34幢7层702号,毛红丽,0888-8889989
7184,7184,110004075401,北京中瑞诚会计师事务所有限公司西藏分所,拉萨市民族北路1号国旅广场,沈熠,0891-6801524
7185,7185,110004076101,北京中瑞诚会计师事务所有限公司陕西分所,陕西省西安市碑林区长安北路14号奥林匹克大厦A座19F,张华兴,029-85590185
7186,7186,110003283714,北京华审会计师事务所有限公司山东分所,山东省青岛市市北区连云港路17号财富地带2号楼2101室,徐清忠,15953250608
7187,7187,110003284401,北京华审会计师事务所有限公司广东分所,广州市天河区马场路16号之二2607A房,刘卫东,020-38776490
7188,7188,110003285108,北京华审会计师事务所有限公司成都分所,成都市西安北路28号中川大厦5楼,王先生,028-87739253
7189,7189,110003285301,北京华审会计师事务所昆明分所,昆明市威远街威远大厦1单元11楼1101号,李云凤,0871-63857068
7190,7190,110003694701,中联会计师事务所有限公司深圳分所,深圳市福田区北环大道7043号青海大厦16K,刘德江,0755-83547108-833、83547325
7191,7191,110003701307,北京中咨新世纪会计师事务所有限公司河北分所,河北省邢台市桥西区公园东街园林小区商住综合1#楼3层309,邵杰英,0319-2211401
7192,7192,110003742110,北京天圆全会计师事务所（特殊普通合伙）辽宁分所,辽宁省沈阳市大东区广宜街21号明城国际1310室,李家程,024-58309190
7193,7193,110003743401,北京天圆全会计师事务所（特殊普通合伙）安徽分所,合肥市潜山路478号国瑞大厦15层,王玉瑛,0551-65609691
7194,7194,110003743703,北京天圆全会计师事务所（特殊普通合伙）烟台分所,烟台市芝罘区胜利路201-209号汇丰广场12层,江平,18601995127
7195,7195,110003744101,北京天圆全会计师事务所（特殊普通合伙）河南分所,郑州市金水区东风路东18号东1单元4层403号,杨英,18638732331
7196,7196,110003744201,北京天圆全会计师事务所（特殊普通合伙）湖北分所,武汉市江岸区二七路航天商务广场B座19楼,刘璇,027-82286733
7197,7197,110003744301,北京天圆全会计师事务所（特殊普通合伙）湖南分所,长沙市岳麓区岳麓大道311号金麓商务广场3、4栋103室,肖叶涛,13574804488
7198,7198,110003744401,北京天圆全会计师事务所（特殊普通合伙）广东分所,广州市天河区龙口东路34号801房自编808单元,李喆,020-89286010
7199,7199,110003744701,北京天圆全会计师事务所（特殊普通合伙）深圳分所,深圳市福田区北环大道7001号开元大厦29楼2905,周伟,13923459087
7200,7200,110003745201,北京天圆全会计师事务所（特殊普通合伙）贵州分所,贵州省贵阳市云岩区中华北路109号众厦大楼1幢1单元16层2号,皮家琪,0851-86317871
7201,7201,110002674701,北京中证天通会计师事务所（特殊普通合伙）深圳分所,深圳市福田区滨河大道5022号联合广场A座2405、2406室,杨高宇,82915657 杨13902910620
7202,7202,110002675101,北京中证天通会计师事务所（特殊普通合伙）四川分所,成都金牛高新技术产业园区金科南路233号2栋6层2、4号,王配,18911667489
7203,7203,110002675301,北京中证天通会计师事务所（特殊普通合伙）云南分所,云南省昆明市金星小区伟龙广场A幢3楼,罗怿,0871-63218322
7204,7204,110002676501,北京中证天通会计师事务所（特殊普通合伙）新疆分所,乌鲁木齐市沙依巴克区克拉玛依西街416号金阳小区A12 4层4-1,朱园元,0991-4597922
7205,7205,110002893701,北京中企华君诚会计师事务所有限公司山东分所,济南市文化东路51号,崔占春,18660800801
7206,7206,110002903101,北京中立鸿会计师事务所有限责任公司上海分所,上海市闸北区秣陵路355号上海铁路大厦1503室,葛芝芳,021-51235989
7207,7207,110002903601,北京中立鸿会计师事务所有限责任公司江西分所,江西省南昌市东湖区省府北二路109号四楼,李玉萍,13401037158
7208,7208,110002964201,北京红日会计师事务所有限责任公司湖北分所,武昌区丁字桥路92号2栋1单元8层3室,毛明菲,87256489
7209,7209,110002965101,北京红日会计师事务所有限责任公司成都分所,成都市金牛区一环路西三段7号西月大厦6楼,贺兆新,028-87712508
7210,7210,110002965102,北京红日会计师事务所有限责任公司汉源分所,四川省汉源县富林镇富林大道二段232号4栋1单元9号,李可仲,15881226588
7211,7211,110002965103,北京红日会计师事务所有限责任公司广元分所,四川省广元市利州区南河敬国路265号,白现春,0839-358712
7212,7212,110002965109,北京红日会计师事务所有限责任公司德阳分所,四川省德阳市区岷江西路一段256号德阳汇通大厦a栋19-6,张瑾,18981064285
7213,7213,110002965202,北京红日会计师事务所有限责任公司贵州分所,贵阳市云岩区金龙星岛国际3号楼11层,邱国霞,0851-6827956
7214,7214,110003283101,北京华审会计师事务所有限公司上海分所,徐汇区中山南二路1007号中煌大厦102室,卢宝生,64709880/13916808769
7215,7215,110003283201,北京华审会计师事务所有限公司江苏分所,江苏省南京市鼓楼区草场门大街109号华泰大厦507室,季永蔚,18094239518
7216,7216,110002495101,北京中路华会计师事务所有限责任公司成都分公司,成都市金牛区人民北路二段168号1栋15楼1507、1508号,钟友萍,028-62568173
7217,7217,110002495301,北京中路华会计师事务所有限责任公司昆明分所,云南省昆明市拓东路270号昆铁得胜大厦B座1903室,刘旭,0871-66123156
7218,7218,110002496201,北京中路华会计师事务所有限责任公司兰州分公司,兰州市民主西路3号1201室,吴小红,0931-4920575
7219,7219,110002496501,北京中路华会计师事务所有限责任公司新疆图龙分所,乌鲁木齐铁路局档案馆二楼图龙会计师事务所,于艳琴,0991-7923074
7220,7220,110002525001,北京天正华会计师事务所（普通合伙）重庆分所,重庆市涪陵区新城区鹤凤大道29号2楼601室,邱艺,15901151391
7221,7221,110002672112,北京中证天通会计师事务所（特殊普通合伙）辽宁分所,辽宁省沈阳市北京街7号辽宁有色大厦14层1403室,宋建辉,024-86398036
7222,7222,110002673101,北京中证天通会计师事务所（特殊普通合伙）上海分所,花园路66弄1号嘉和国际大厦2109－2110室,吴晓慧,66793088
7223,7223,110002673201,北京中证天通会计师事务所（特殊普通合伙）江苏分所,无锡市太湖西大道2168号佳诚国际A幢8楼806-810室,徐晓,0510-82767770-881
7224,7224,110002673406,北京中证天通会计师事务所（特殊普通合伙）安徽分所,合肥市繁华大道与松谷路交口凤凰国际2号楼2406,侯茂林,0551-65585607
7225,7225,110002673601,北京中证天通会计师事务所（特殊普通合伙）江西分所,江西省南昌市叠山路119号天河大厦12楼,涂江峰,13970051672
